,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
16,16,2023-09-14T04:09:22.852,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300331_pseudo-postisrccd.fits,331,HD2811,collimator,holo4_003,1.0863343705332273,30.0,0.023492442443966866,1.15,744.5,7.0,14.975000381469727,4.753799915313721,,,,,    ,,
17,17,2023-09-14T04:10:05.837,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300332_pseudo-postisrccd.fits,332,HD2811,collimator,holo4_003,1.0854036110545364,30.0,0.023492442443966866,1.15,744.5,7.0,14.975000381469727,4.420199871063232,,,,,    ,,
18,18,2023-09-14T04:17:43.775,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300343_pseudo-postisrccd.fits,343,HD200654,collimator,holo4_003,1.147902277952553,30.0,0.023492442443966866,1.15,744.3499755859375,7.099999904632568,14.800000190734863,6.255000114440918,,,,,    ,,
19,19,2023-09-14T04:18:26.939,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300344_pseudo-postisrccd.fits,344,HD200654,collimator,holo4_003,1.1490278901241686,30.0,0.023492442443966866,1.15,744.3499755859375,7.125,14.800000190734863,5.587800025939941,,,,,    ,,
20,20,2023-09-14T04:27:57.401,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300355_pseudo-postisrccd.fits,355,HD205905,collimator,holo4_003,1.0711274721721709,30.0,0.023492442443966866,1.15,744.3499755859375,7.125,14.425000190734863,6.338399887084961,,,,,    ,,
21,21,2023-09-14T04:28:40.362,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300356_pseudo-postisrccd.fits,356,HD205905,collimator,holo4_003,1.0722446444483011,30.0,0.023492442443966866,1.15,744.3499755859375,7.125,14.449999809265137,5.92140007019043,,,,,    ,,
22,22,2023-09-14T04:37:06.570,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300367_pseudo-postisrccd.fits,367,HD009051,collimator,holo4_003,1.1350790494920342,30.0,0.023492442443966866,1.15,744.3499755859375,7.050000190734863,14.800000190734863,5.421000003814697,,,,,    ,,
23,23,2023-09-14T04:37:49.654,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300368_pseudo-postisrccd.fits,368,HD009051,collimator,holo4_003,1.1334414784112548,30.0,0.023492442443966866,1.15,744.3499755859375,7.074999809265137,14.649999618530273,4.920599937438965,,,,,    ,,
24,24,2023-09-14T04:44:54.413,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300379_pseudo-postisrccd.fits,379,HD14943,collimator,holo4_003,1.2630134690475399,30.0,0.023492442443966866,1.15,744.2000122070312,7.199999809265137,14.675000190734863,6.421800136566162,,,,,    ,,
25,25,2023-09-14T04:45:37.337,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/collimator~holo4_003/20230913,exposure_2023091300380_pseudo-postisrccd.fits,380,HD14943,collimator,holo4_003,1.261185299606225,30.0,0.023492442443966866,1.15,744.2000122070312,7.175000190734863,14.625,5.50439977645874,,,,,    ,,
