,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
10,10,2023-09-13T03:45:18.116,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200325_pseudo-postisrccd.fits,325,HD14943,empty_1,holo4_003,1.4800031687639137,30.0,-0.0258848313242197,1.15,742.25,-0.5,61.587501525878906,5.17080020904541,,,,,    ,,
11,11,2023-09-13T03:56:37.237,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200339_pseudo-postisrccd.fits,339,HD009051,empty_1,holo4_003,1.2660818973896995,30.0,-0.0258848313242197,1.15,742.25,-0.5249999761581421,62.29999923706055,7.922999858856201,,,,,    ,,
12,12,2023-09-13T03:57:20.266,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200340_pseudo-postisrccd.fits,340,HD009051,empty_1,holo4_003,1.26343277173273,30.0,-0.0258848313242197,1.15,742.25,-0.5,63.287498474121094,6.088200092315674,,,,,    ,,
13,13,2023-09-13T04:07:16.629,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200354_pseudo-postisrccd.fits,354,HD205905,empty_1,holo4_003,1.0386956877877176,30.0,-0.0258848313242197,1.15,742.25,-0.6000000238418579,68.7750015258789,7.589399814605713,,,,,    ,,
14,14,2023-09-13T04:07:59.625,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200355_pseudo-postisrccd.fits,355,HD205905,empty_1,holo4_003,1.0394847570890586,30.0,-0.0258848313242197,1.15,742.0999755859375,-0.6000000238418579,68.6500015258789,7.589399814605713,,,,,    ,,
15,15,2023-09-13T04:17:47.395,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200369_pseudo-postisrccd.fits,369,HD2811,empty_1,holo4_003,1.0806356405332276,30.0,-0.0258848313242197,1.15,742.0999755859375,-0.699999988079071,69.9375,6.588600158691406,,,,,    ,,
16,16,2023-09-13T04:18:30.430,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200370_pseudo-postisrccd.fits,370,HD2811,empty_1,holo4_003,1.079756901577426,30.0,-0.0258848313242197,1.15,742.0999755859375,-0.699999988079071,70.0,6.75540018081665,,,,,    ,,
17,17,2023-09-13T04:27:09.783,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200384_pseudo-postisrccd.fits,384,HD14943,empty_1,holo4_003,1.3241482056568452,30.0,-0.0258848313242197,1.15,742.0999755859375,-0.6000000238418579,70.1500015258789,6.671999931335449,,,,,    ,,
18,18,2023-09-13T04:27:52.768,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200385_pseudo-postisrccd.fits,385,HD14943,empty_1,holo4_003,1.3219323316179707,30.0,-0.0258848313242197,1.15,742.0999755859375,-0.625,70.76249694824219,6.004799842834473,,,,,    ,,
19,19,2023-09-13T04:37:33.233,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200399_pseudo-postisrccd.fits,399,HD205905,empty_1,holo4_003,1.080208095519169,30.0,-0.0258848313242197,1.15,742.0999755859375,-0.699999988079071,74.17500305175781,6.588600158691406,,,,,    ,,
20,20,2023-09-13T04:38:16.215,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200400_pseudo-postisrccd.fits,400,HD205905,empty_1,holo4_003,1.0814077315447463,30.0,-0.0258848313242197,1.15,742.0999755859375,-0.7250000238418579,74.57499694824219,5.421000003814697,,,,,    ,,
21,21,2023-09-13T04:56:42.937,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200423_pseudo-postisrccd.fits,423,HD2811,empty_1,holo4_003,1.0440039546146538,30.0,-0.05478766188025474,1.15,741.6500244140625,-0.75,76.57499694824219,7.589399814605713,,,,,    ,,
22,22,2023-09-13T04:57:25.980,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_003/20230912,exposure_2023091200424_pseudo-postisrccd.fits,424,HD2811,empty_1,holo4_003,1.0435282704014883,30.0,-0.05478766188025474,1.15,741.6500244140625,-0.762499988079071,76.875,7.255799770355225,,,,,    ,,
