,index,date,path,file,num,object,filter,disperser,airmass,exposure,focus,seeing,pressure,temperature,humidity,windspd,Obj-posXpix,Obj-posYpix,Dx,Dy,skip,run,quality
10,10,2023-09-14T01:09:51.935,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300219_pseudo-postisrccd.fits,219,HD312412,empty_1,holo4_001,1.1432948539033225,90.0,-0.01018898282200098,1.15,744.3499755859375,5.949999809265137,28.200000762939453,4.086599826812744,,,,,    ,,
11,11,2023-09-14T01:12:52.245,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300220_pseudo-postisrccd.fits,220,HD312412,empty_1,holo4_001,1.1502462306668115,30.0,-0.01018898282200098,1.15,744.3499755859375,5.925000190734863,28.600000381469727,4.586999893188477,,,,,    ,,
12,12,2023-09-14T01:13:35.211,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300221_pseudo-postisrccd.fits,221,HD312412,empty_1,holo4_001,1.1519630463400214,60.0,-0.01018898282200098,1.15,744.3499755859375,5.900000095367432,28.700000762939453,4.086599826812744,,,,,    ,,
13,13,2023-09-14T01:14:48.219,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300222_pseudo-postisrccd.fits,222,HD312412,empty_1,holo4_001,1.1549070349514035,90.0,-0.01018898282200098,1.15,744.5,5.900000095367432,28.600000381469727,3.836400032043457,,,,,    ,,
14,14,2023-09-14T03:33:27.131,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300279_pseudo-postisrccd.fits,279,HD185975,empty_1,holo4_001,1.84979953730112,30.0,0.023492442443966866,1.15,744.7999877929688,6.900000095367432,15.225000381469727,3.919800043106079,,,,,    ,,
15,15,2023-09-14T03:34:10.315,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300280_pseudo-postisrccd.fits,280,HD185975,empty_1,holo4_001,1.8499745610338154,30.0,0.023492442443966866,1.15,744.7999877929688,6.925000190734863,15.1875,4.086599826812744,,,,,    ,,
16,16,2023-09-14T03:42:22.898,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300291_pseudo-postisrccd.fits,291,HD200654,empty_1,holo4_001,1.1022668807494822,30.0,0.023492442443966866,1.15,744.6500244140625,7.025000095367432,15.225000381469727,5.7546000480651855,,,,,    ,,
17,17,2023-09-14T03:43:05.904,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300292_pseudo-postisrccd.fits,292,HD200654,empty_1,holo4_001,1.1030077478786497,30.0,0.023492442443966866,1.15,744.6500244140625,7.087500095367432,15.175000190734863,5.671199798583984,,,,,    ,,
18,18,2023-09-14T03:50:19.864,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300303_pseudo-postisrccd.fits,303,HD160617,empty_1,holo4_001,1.9369537329987203,30.0,0.023492442443966866,1.15,744.6500244140625,7.074999809265137,15.199999809265137,5.254199981689453,,,,,    ,,
19,19,2023-09-14T03:51:02.798,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300304_pseudo-postisrccd.fits,304,HD160617,empty_1,holo4_001,1.9443676541485098,30.0,0.023492442443966866,1.15,744.6500244140625,7.0,15.225000381469727,5.17080020904541,,,,,    ,,
20,20,2023-09-14T03:58:39.816,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300315_pseudo-postisrccd.fits,315,HD14943,empty_1,holo4_001,1.4088946266719455,30.0,0.023492442443966866,1.15,744.6500244140625,6.900000095367432,15.324999809265137,5.087399959564209,,,,,    ,,
21,21,2023-09-14T03:59:22.727,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300316_pseudo-postisrccd.fits,316,HD14943,empty_1,holo4_001,1.4061716221110003,30.0,0.023492442443966866,1.15,744.6500244140625,7.0,15.149999618530273,5.7546000480651855,,,,,    ,,
22,22,2023-09-14T04:06:28.019,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300327_pseudo-postisrccd.fits,327,HD2811,empty_1,holo4_001,1.0901989763471158,30.0,0.023492442443966866,1.15,744.5,7.025000095367432,14.949999809265137,4.586999893188477,,,,,    ,,
23,23,2023-09-14T04:07:11.081,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300328_pseudo-postisrccd.fits,328,HD2811,empty_1,holo4_001,1.089234531925214,30.0,0.023492442443966866,1.15,744.5,7.050000190734863,14.925000190734863,4.586999893188477,,,,,    ,,
24,24,2023-09-14T04:14:48.400,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300339_pseudo-postisrccd.fits,339,HD200654,empty_1,holo4_001,1.1434003045115715,30.0,0.023492442443966866,1.15,744.3499755859375,7.175000190734863,14.762499809265137,6.505199909210205,,,,,    ,,
25,25,2023-09-14T04:15:31.391,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300340_pseudo-postisrccd.fits,340,HD200654,empty_1,holo4_001,1.1444913194196642,30.0,0.023492442443966866,1.15,744.3499755859375,7.199999809265137,14.675000190734863,5.7546000480651855,,,,,    ,,
26,26,2023-09-14T04:25:02.612,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300351_pseudo-postisrccd.fits,351,HD205905,empty_1,holo4_001,1.066696499059153,30.0,0.023492442443966866,1.15,744.3499755859375,7.125,14.574999809265137,6.421800136566162,,,,,    ,,
27,27,2023-09-14T04:25:45.638,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300352_pseudo-postisrccd.fits,352,HD205905,empty_1,holo4_001,1.0677727889812185,30.0,0.023492442443966866,1.15,744.3499755859375,7.150000095367432,14.550000190734863,6.505199909210205,,,,,    ,,
28,28,2023-09-14T04:34:11.859,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300363_pseudo-postisrccd.fits,363,HD009051,empty_1,holo4_001,1.1418647426235193,30.0,0.023492442443966866,1.15,744.3499755859375,7.175000190734863,14.725000381469727,5.8379998207092285,,,,,    ,,
29,29,2023-09-14T04:34:54.829,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300364_pseudo-postisrccd.fits,364,HD009051,empty_1,holo4_001,1.1401804079650422,30.0,0.023492442443966866,1.15,744.3499755859375,7.125,14.75,5.254199981689453,,,,,    ,,
30,30,2023-09-14T04:41:59.598,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300375_pseudo-postisrccd.fits,375,HD14943,empty_1,holo4_001,1.270599800462789,30.0,0.023492442443966866,1.15,744.3499755859375,7.099999904632568,14.800000190734863,5.587800025939941,,,,,    ,,
31,31,2023-09-14T04:42:42.572,/home/d/dagoret/rubin-user/DATA/AuxtelData2023/my_postisrccd_img_forspectractor_2023/empty~holo4_001/20230913,exposure_2023091300376_pseudo-postisrccd.fits,376,HD14943,empty_1,holo4_001,1.2687157522369237,30.0,0.023492442443966866,1.15,744.3499755859375,7.150000095367432,14.899999618530273,5.8379998207092285,,,,,    ,,
